code,geofips,geoname,timeperiod,cl_unit,unit_mult,datavalue,noteref,table,endpoint,topic
SAGDP2N-51,38000,North Dakota,2017,Millions of current dollars,6,2739.9,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,38000,North Dakota,2018,Millions of current dollars,6,2941.8,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,38000,North Dakota,2019,Millions of current dollars,6,3087.0,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,38000,North Dakota,2020,Millions of current dollars,6,2985.1,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,38000,North Dakota,2021,Millions of current dollars,6,3080.6,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,38000,North Dakota,2022,Millions of current dollars,6,3019.5,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,39000,Ohio,2017,Millions of current dollars,6,64314.4,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,39000,Ohio,2018,Millions of current dollars,6,66592.4,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,39000,Ohio,2019,Millions of current dollars,6,78935.2,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,39000,Ohio,2020,Millions of current dollars,6,77674.9,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,39000,Ohio,2021,Millions of current dollars,6,83736.3,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,39000,Ohio,2022,Millions of current dollars,6,91934.1,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,40000,Oklahoma,2017,Millions of current dollars,6,7669.3,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,40000,Oklahoma,2018,Millions of current dollars,6,7771.0,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,40000,Oklahoma,2019,Millions of current dollars,6,7813.3,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,40000,Oklahoma,2020,Millions of current dollars,6,7733.8,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,40000,Oklahoma,2021,Millions of current dollars,6,8831.2,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,40000,Oklahoma,2022,Millions of current dollars,6,9778.3,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,41000,Oregon,2017,Millions of current dollars,6,10816.6,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,41000,Oregon,2018,Millions of current dollars,6,11558.0,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,41000,Oregon,2019,Millions of current dollars,6,11843.1,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,41000,Oregon,2020,Millions of current dollars,6,12419.7,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,41000,Oregon,2021,Millions of current dollars,6,13084.4,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,41000,Oregon,2022,Millions of current dollars,6,13104.9,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,42000,Pennsylvania,2017,Millions of current dollars,6,51882.4,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,42000,Pennsylvania,2018,Millions of current dollars,6,55330.0,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,42000,Pennsylvania,2019,Millions of current dollars,6,56256.7,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,42000,Pennsylvania,2020,Millions of current dollars,6,54761.6,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,42000,Pennsylvania,2021,Millions of current dollars,6,57498.7,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,42000,Pennsylvania,2022,Millions of current dollars,6,60268.4,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,44000,Rhode Island,2017,Millions of current dollars,6,6070.3,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,44000,Rhode Island,2018,Millions of current dollars,6,5905.3,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,44000,Rhode Island,2019,Millions of current dollars,6,6634.2,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,44000,Rhode Island,2020,Millions of current dollars,6,6339.0,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,44000,Rhode Island,2021,Millions of current dollars,6,6447.2,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,44000,Rhode Island,2022,Millions of current dollars,6,6598.4,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,45000,South Carolina,2017,Millions of current dollars,6,10462.5,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,45000,South Carolina,2018,Millions of current dollars,6,10649.4,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,45000,South Carolina,2019,Millions of current dollars,6,11046.0,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,45000,South Carolina,2020,Millions of current dollars,6,12369.4,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,45000,South Carolina,2021,Millions of current dollars,6,13200.7,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,45000,South Carolina,2022,Millions of current dollars,6,14035.5,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,46000,South Dakota,2017,Millions of current dollars,6,9533.2,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,46000,South Dakota,2018,Millions of current dollars,6,9863.6,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,46000,South Dakota,2019,Millions of current dollars,6,10705.2,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,46000,South Dakota,2020,Millions of current dollars,6,9660.8,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,46000,South Dakota,2021,Millions of current dollars,6,10354.2,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,46000,South Dakota,2022,Millions of current dollars,6,10252.0,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,47000,Tennessee,2017,Millions of current dollars,6,20961.0,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,47000,Tennessee,2018,Millions of current dollars,6,22510.4,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,47000,Tennessee,2019,Millions of current dollars,6,22542.4,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,47000,Tennessee,2020,Millions of current dollars,6,24632.9,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,47000,Tennessee,2021,Millions of current dollars,6,27598.8,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,47000,Tennessee,2022,Millions of current dollars,6,28616.3,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,48000,Texas,2017,Millions of current dollars,6,88248.0,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,48000,Texas,2018,Millions of current dollars,6,96433.9,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,48000,Texas,2019,Millions of current dollars,6,101873.0,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,48000,Texas,2020,Millions of current dollars,6,106411.2,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,48000,Texas,2021,Millions of current dollars,6,125031.9,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,48000,Texas,2022,Millions of current dollars,6,137948.6,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,49000,Utah,2017,Millions of current dollars,6,15374.9,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,49000,Utah,2018,Millions of current dollars,6,17211.3,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,49000,Utah,2019,Millions of current dollars,6,19601.7,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,49000,Utah,2020,Millions of current dollars,6,19606.4,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,49000,Utah,2021,Millions of current dollars,6,22067.7,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,49000,Utah,2022,Millions of current dollars,6,22090.1,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,50000,Vermont,2017,Millions of current dollars,6,1844.2,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,50000,Vermont,2018,Millions of current dollars,6,1911.3,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,50000,Vermont,2019,Millions of current dollars,6,1987.0,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,50000,Vermont,2020,Millions of current dollars,6,1869.7,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,50000,Vermont,2021,Millions of current dollars,6,1896.8,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,50000,Vermont,2022,Millions of current dollars,6,2062.2,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,51000,Virginia,2017,Millions of current dollars,6,27253.2,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,51000,Virginia,2018,Millions of current dollars,6,29971.6,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,51000,Virginia,2019,Millions of current dollars,6,31363.9,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,51000,Virginia,2020,Millions of current dollars,6,32860.1,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,51000,Virginia,2021,Millions of current dollars,6,35535.6,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,51000,Virginia,2022,Millions of current dollars,6,36646.6,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,53000,Washington,2017,Millions of current dollars,6,19087.9,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,53000,Washington,2018,Millions of current dollars,6,21118.8,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,53000,Washington,2019,Millions of current dollars,6,21860.7,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,53000,Washington,2020,Millions of current dollars,6,24459.5,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,53000,Washington,2021,Millions of current dollars,6,26539.8,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,53000,Washington,2022,Millions of current dollars,6,26860.8,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,54000,West Virginia,2017,Millions of current dollars,6,2700.5,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,54000,West Virginia,2018,Millions of current dollars,6,2958.3,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,54000,West Virginia,2019,Millions of current dollars,6,2960.4,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,54000,West Virginia,2020,Millions of current dollars,6,2943.0,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,54000,West Virginia,2021,Millions of current dollars,6,3051.2,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,54000,West Virginia,2022,Millions of current dollars,6,3257.4,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,55000,Wisconsin,2017,Millions of current dollars,6,27450.5,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,55000,Wisconsin,2018,Millions of current dollars,6,28862.2,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,55000,Wisconsin,2019,Millions of current dollars,6,29996.3,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,55000,Wisconsin,2020,Millions of current dollars,6,28385.5,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,55000,Wisconsin,2021,Millions of current dollars,6,28412.3,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,55000,Wisconsin,2022,Millions of current dollars,6,30166.7,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,56000,Wyoming,2017,Millions of current dollars,6,1060.8,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,56000,Wyoming,2018,Millions of current dollars,6,1158.0,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,56000,Wyoming,2019,Millions of current dollars,6,1163.7,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,56000,Wyoming,2020,Millions of current dollars,6,1165.6,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,56000,Wyoming,2021,Millions of current dollars,6,1418.2,,SAGDP2N,51,Finance and insurance
SAGDP2N-51,56000,Wyoming,2022,Millions of current dollars,6,1537.7,,SAGDP2N,51,Finance and insurance
SAGDP2N-52,00000,United States,2017,Millions of current dollars,6,648860.0,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,00000,United States,2018,Millions of current dollars,6,686595.0,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,00000,United States,2019,Millions of current dollars,6,739937.0,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,00000,United States,2020,Millions of current dollars,6,768086.0,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,00000,United States,2021,Millions of current dollars,6,835722.0,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,00000,United States,2022,Millions of current dollars,6,856745.0,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,01000,Alabama,2017,Millions of current dollars,6,6631.7,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,01000,Alabama,2018,Millions of current dollars,6,6958.1,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,01000,Alabama,2019,Millions of current dollars,6,7367.0,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,01000,Alabama,2020,Millions of current dollars,6,7057.0,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,01000,Alabama,2021,Millions of current dollars,6,8521.2,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,01000,Alabama,2022,Millions of current dollars,6,7525.1,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,02000,Alaska,2017,Millions of current dollars,6,856.1,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,02000,Alaska,2018,Millions of current dollars,6,885.3,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,02000,Alaska,2019,Millions of current dollars,6,888.4,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,02000,Alaska,2020,Millions of current dollars,6,836.8,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,02000,Alaska,2021,Millions of current dollars,6,832.3,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,02000,Alaska,2022,Millions of current dollars,6,848.3,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,04000,Arizona,2017,Millions of current dollars,6,14202.4,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,04000,Arizona,2018,Millions of current dollars,6,15392.6,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,04000,Arizona,2019,Millions of current dollars,6,16041.2,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,04000,Arizona,2020,Millions of current dollars,6,17078.7,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,04000,Arizona,2021,Millions of current dollars,6,18917.0,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,04000,Arizona,2022,Millions of current dollars,6,18331.7,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,05000,Arkansas,2017,Millions of current dollars,6,3098.2,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,05000,Arkansas,2018,Millions of current dollars,6,3254.1,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,05000,Arkansas,2019,Millions of current dollars,6,3580.6,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,05000,Arkansas,2020,Millions of current dollars,6,4083.0,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,05000,Arkansas,2021,Millions of current dollars,6,4313.2,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,05000,Arkansas,2022,Millions of current dollars,6,4011.8,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,06000,California,2017,Millions of current dollars,6,60002.9,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,06000,California,2018,Millions of current dollars,6,62741.8,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,06000,California,2019,Millions of current dollars,6,67109.9,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,06000,California,2020,Millions of current dollars,6,75049.1,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,06000,California,2021,Millions of current dollars,6,94543.8,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,06000,California,2022,Millions of current dollars,6,85559.1,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,08000,Colorado,2017,Millions of current dollars,6,9372.7,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,08000,Colorado,2018,Millions of current dollars,6,10091.1,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,08000,Colorado,2019,Millions of current dollars,6,10421.6,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,08000,Colorado,2020,Millions of current dollars,6,10867.9,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,08000,Colorado,2021,Millions of current dollars,6,11791.6,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,08000,Colorado,2022,Millions of current dollars,6,11491.7,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,09000,Connecticut,2017,Millions of current dollars,6,6803.7,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,09000,Connecticut,2018,Millions of current dollars,6,6992.7,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,09000,Connecticut,2019,Millions of current dollars,6,6899.0,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,09000,Connecticut,2020,Millions of current dollars,6,6831.5,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,09000,Connecticut,2021,Millions of current dollars,6,7124.2,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,09000,Connecticut,2022,Millions of current dollars,6,7676.4,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,10000,Delaware,2017,Millions of current dollars,6,11957.2,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,10000,Delaware,2018,Millions of current dollars,6,12464.7,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,10000,Delaware,2019,Millions of current dollars,6,13416.7,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,10000,Delaware,2020,Millions of current dollars,6,13840.3,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
SAGDP2N-52,10000,Delaware,2021,Millions of current dollars,6,14628.5,,SAGDP2N,52,"Monetary Authorities- central bank, credit intermediation, and related services"
